Title;Price;Image;Link
G.Skill Ripjaws V F4-4400C19D-32GVK Module de mémoire 32 Go 2 x 16 Go DDR4 4400 MHz;129,97 €;https://m.media-amazon.com/images/I/51DfIlP5A+L._AC_UL320_.jpg;https://www.amazon.fr/G-Skill-Ripjaws-F4-4400C19D-32GVK-Module-m%C3%A9moire/dp/B094Y5V7M5/ref=sr_1_118_mod_primary_new?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ram%2Caps%2C131&sr=8-118
Patriot Memory Kit de Mémoire Haute Performance Viper Steel DDR4 3600 MHz 16Go (2x8Go) C18 Gris;49,99 €;https://m.media-amazon.com/images/I/917jhv56PSL._AC_UL320_.jpg;https://www.amazon.fr/Patriot-Memory-M%C3%A9moire-Haute-Performance/dp/B088KS8CRN/ref=sr_1_119?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-119
Patriot Memory Viper Elite II DDR4 3200 8Go (1x8Go) C18 Mémoire RAM Haute Performance XMP 2.0 Noir/Rouge;24,49 €;https://m.media-amazon.com/images/I/519ZfQB0NSS._AC_UL320_.jpg;https://www.amazon.fr/Patriot-Memory-Viper-M%C3%A9moire-Performance/dp/B0957WWDS1/ref=sr_1_120?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-120
Kingston Fury Beast Blanc RGB Expo 16GB 6000MT/s DDR5 CL36 DIMM Mémoire pour PC de Gamer Module Simple - KF560C36BWEA-16;110,42 €;https://m.media-amazon.com/images/I/61OkIqQkxBL._AC_UL320_.jpg;https://www.amazon.fr/Kingston-6000MT-M%C3%A9moire-Module-Simple/dp/B0BZJB4WJQ/ref=sr_1_121_mod_primary_new?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ram%2Caps%2C131&sr=8-121
QUMOX 16Go (4X 4Go) DDR4 2133 2133MHz PC4-17000 PC-17000 (288 PIN) DIMM MEMOIRE;47,99 €;https://m.media-amazon.com/images/I/51sGBFcR9hL._AC_UL320_.jpg;https://www.amazon.fr/QUMOX-2133MHz-PC4-17000-PC-17000-MEMOIRE/dp/B06XD99W2P/ref=sr_1_122?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-122
Timetec 32 Go KIT (4x8 Go) Compatible pour Apple DDR3L 1600MHz PC3L-12800 CL11 pour iMac(Mid 2011, Late 2012, Late 2013, Late 2014 Retina 5K, Mid 2015 Retina 5K) Module mémoire SODIMM Mac RAM Upgrade;57,99 €;https://m.media-amazon.com/images/I/814UZO0OnuL._AC_UL320_.jpg;https://www.amazon.fr/Timetec-PC3-12800-SODIMM-MacBook-mi-2011/dp/B07X5CGL3T/ref=sr_1_123?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-123
Patriot Memory Viper Elite II DDR4 4000 16Go (2x8Go) C20 Mémoire RAM Haute Performance XMP 2.0 Noir/Rouge;54,99 €;https://m.media-amazon.com/images/I/61n-vnPKoIS._AC_UL320_.jpg;https://www.amazon.fr/Patriot-Memory-Viper-M%C3%A9moire-Performance/dp/B0957V41Z5/ref=sr_1_124?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-124
Patriot Memory Série Signature SODIMM Module de mémoire DDR4 3200 MHz PC4-25600 32Go (1x32Go) C22 - PSD432G32002S;77,99 €;https://m.media-amazon.com/images/I/61fxYEp18xL._AC_UL320_.jpg;https://www.amazon.fr/Patriot-Memory-Signature-m%C3%A9moire-PC4-25600/dp/B087WXRH88/ref=sr_1_125?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-125
Komputerbay 2Go (2x1Go) 333Mhz DDR PC2700 DDR333 (200 broches) mémoire d'ordinateur portable SODIMM;9,00 €;https://m.media-amazon.com/images/I/61GA+Z8HHZL._AC_UL320_.jpg;https://www.amazon.fr/Komputerbay-broches-m%C3%A9moire-dordinateur-portable/dp/B004HGO3CY/ref=sr_1_126?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-126
QUMOX 32Go (4X 8Go) DDR3 1600 PC3-12800 PC-12800 (240 PIN) DIMM Bureau mémoire CL9 XMP prêt;58,99 €;https://m.media-amazon.com/images/I/71wcKX95idL._AC_UL320_.jpg;https://www.amazon.fr/QUMOX-PC3-12800-PC-12800-bureau-m%C3%A9moire/dp/B013LD3K54/ref=sr_1_127?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-127
KEDIERS Boitier PC- pré-installé 7 Ventilateurs PWM ARGB, boitier de Jeu E-ATX Mid Tower avec Ouverture des Panneaux latéraux en Verre trempé, boitier d'ordinateur en Treillis,C710,Noir;89,90 €;https://m.media-amazon.com/images/I/7130Di8DjSL._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxODg1NTY0MjI4MjkyNjUxOjE2OTcyNzg3MTE6c3BfbXRmOjMwMDA0NTA0NTA0NjEzMjo6MDo6&url=%2FKEDIERS-pr%25C3%25A9-install%25C3%25A9-Ventilateurs-dordinateur-C710%2Fdp%2FB0CC6D4ZS3%2Fref%3Dsr_1_128_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278711%26sprefix%3Dram%252Caps%252C131%26sr%3D8-128-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Patriot Memory Kit de Mémoire Haute Performance Viper Steel DDR4 3600 MHz 16Go (2x8Go) C18 Gris;49,99 €;https://m.media-amazon.com/images/I/917jhv56PSL._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxODg1NTY0MjI4MjkyNjUxOjE2OTcyNzg3MTE6c3BfbXRmOjIwMDQ2MDczNDE2NjA3OjowOjo&url=%2FPatriot-Memory-M%25C3%25A9moire-Haute-Performance%2Fdp%2FB088KS8CRN%2Fref%3Dsr_1_129_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278711%26sprefix%3Dram%252Caps%252C131%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
DILC, RAM DDR2 2 Go DIMM, mémoire RAM pour ordinateur fixe, 667 Mhz, PC25300 (240 broches), haute compatibilité avec ordinateur avec carte mère Intel ou Amd, Perfomance élevée, garantie à vie, 128 x;12,49 €;https://m.media-amazon.com/images/I/81MFgXboeDL._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxODg1NTY0MjI4MjkyNjUxOjE2OTcyNzg3MTE6c3BfbXRmOjIwMDcwMTI2Mzk2MjA3OjowOjo&url=%2FDILC-PC2-5300-broches-m%25C3%25A9moire-ordinateur%2Fdp%2FB086R7MCZ1%2Fref%3Dsr_1_130_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278711%26sprefix%3Dram%252Caps%252C131%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Timetec 8 Go (2 x 4Go) KIT DDR3L/DDR3 1600MHz PC3L-12800/PC3-12800 Non-ECC sans Tampon 1.35V/1.5V CL11 2Rx8 Double Rang 240 Broches UDIMM Ordinateur de Bureau mémoire RAM Module Mise à Niveau;18,59 €;https://m.media-amazon.com/images/I/5126v5yDdHL._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxODg1NTY0MjI4MjkyNjUxOjE2OTcyNzg3MTE6c3BfbXRmOjIwMDE0OTI3Mzc1MTA4OjowOjo&url=%2FTimetec-1600MHz-PC3-12800-Unbuffered-Non-ECC%2Fdp%2FB0742Q88ZS%2Fref%3Dsr_1_131_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278711%26sprefix%3Dram%252Caps%252C131%26sr%3D8-131-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Samsung M471A1K43CB1-CTD Module de mémoire DDR4 2666MHz 8 Go – Modules de mémoire 8 Go, 1 x 8 Go, DDR4, 2666 MHz, 260 Broches So-DIMM, Noir, Vert;39,50 €;https://m.media-amazon.com/images/I/71y9HZ0JwgL._AC_UL320_.jpg;https://www.amazon.fr/Samsung-M471A1K43CB1-CTD-Module-m%C3%A9moire-DDR4/dp/B07JWG53DG/ref=sr_1_132?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-132
SK Hynix 8GB 2666MHz HMA81GS6JJR8N-VK Sodimm Memory Module;31,90 €;https://m.media-amazon.com/images/I/71lYqgEjIUL._AC_UL320_.jpg;https://www.amazon.fr/SK-Hynix-2666MHz-HMA81GS6JJR8N-VK-Sodimm/dp/B07TN25C63/ref=sr_1_133?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-133
Timetec 16 Go KIT(2x8 Go) Compatible avec Apple DDR3 1333 MHz PC3-10600 CL9 pour Mac Book Pro (début/Fin 2011), iMac (mi-2010, mi/Fin 2011), Mac Mini (Mi-2011) Mise à Niveau de la RAM Mac;30,99 €;https://m.media-amazon.com/images/I/71Ra75UuL6L._AC_UL320_.jpg;https://www.amazon.fr/Timetec-1333MHz-PC3-10600-Upgrade-21-5-inch/dp/B01N7WA5XB/ref=sr_1_134?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-134
Transcend JM 16Go DDR4 3200Mhz U-DIMM;36,88 €;https://m.media-amazon.com/images/I/71FDrAp-0US._AC_UL320_.jpg;https://www.amazon.fr/Transcend-16Go-DDR4-3200Mhz-U-DIMM/dp/B08CY2VD61/ref=sr_1_135?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-135
ADATA Premier DDR4 16 GB DIMM 3200 MHz;42,93 €;https://m.media-amazon.com/images/I/51eXx5aygrL._AC_UL320_.jpg;https://www.amazon.fr/ADATA-RAM-D4-3200-C19/dp/B091CSSXLC/ref=sr_1_136?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-136
G.Skill 8GB DDR3-1600;23,76 €;https://m.media-amazon.com/images/I/61-3dopkNRL._AC_UL320_.jpg;https://www.amazon.fr/G-Skill-F3-1600C11S-8GIS-8GB-DDR3-1600/dp/B00GJ3XNW4/ref=sr_1_137?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-137
Timetec 16 Go KIT (2x8 Go) DDR3L 1333MHz PC3-10600 Non-ECC sans Tampon 1.35V CL9 2Rx8 Double Rang 204 Broches SODIMM Ordinateur Portable PC Ordinateur mémoire RAM Module Mise à Niveau;26,49 €;https://m.media-amazon.com/images/I/81w9VcmfFTL._AC_UL320_.jpg;https://www.amazon.fr/Timetec-PC3-10600-Unbuffered-Ordinateur-Portable/dp/B0742RW5Y9/ref=sr_1_138?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-138
Samsung M378A1K43CB2-CTD module de mémoire 8 Go DDR4 2666 MHz - Modules de mémoire (8 Go, 1 x 8 Go, DDR4, 2666 MHz, 288-pin DIMM, Noir, Vert);42,90 €;https://m.media-amazon.com/images/I/51f5FVzH32L._AC_UL320_.jpg;https://www.amazon.fr/Samsung-DDR4-PC4-21300-2666-MHz-288-Broches-19-Ordinateur/dp/B07F72RJYN/ref=sr_1_139?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-139
Patriot Memory Viper Elite II DDR4 2666 16Go (2x8Go) C16 Mémoire RAM Haute Performance XMP 2.0 Noir/Rouge;45,99 €;https://m.media-amazon.com/images/I/61n-vnPKoIS._AC_UL320_.jpg;https://www.amazon.fr/Patriot-Memory-Viper-M%C3%A9moire-Performance/dp/B0957WD191/ref=sr_1_140?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-140
OFFTEK 4Go RAM Memory 200 Pin DDR2 SoDimm - 1.8v - PC2-6400 (800Mhz) - Non-ECC;58,50 €;https://m.media-amazon.com/images/I/61Qn0mekZXL._AC_UL320_.jpg;https://www.amazon.fr/4Go-RAM-Memory-DDR2-SoDimm/dp/B01KG2BWUI/ref=sr_1_141?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-141
Timetec 4GB DDR3L/DDR3 1866MHz PC3L-14900/PC3-14900 Non-ECC sans Tampon 1.35 V/1.5 V CL13 1Rx8 Rang Unique 204 Broches SODIMM Ordinateur Portable Ordinateur Portable mémoire RAM Module Mise à Niveau;17,99 €;https://m.media-amazon.com/images/I/71o+gB5G+ML._AC_UL320_.jpg;https://www.amazon.fr/Timetec-4GB-PC3L-14900-PC3-14900-ordinateur/dp/B084WVV2SL/ref=sr_1_142?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-142
【DDR3 RAM】 Gigastone RAM de Bureau RAM 4Go DDR3 4Go DDR3-1600MHz PC3-12800 Unbuffered Non-ECC 1.5V CL11 240-Pin UDIMM Mémoire RAM pour Ordinateur de Bureau (Ordinateur de Bureau Uniquement);15,99 €;https://m.media-amazon.com/images/I/51TVw6JtpOL._AC_UL320_.jpg;https://www.amazon.fr/Gigastone-DDR3-1600MHz-Unbuffered-Ordinateur-Uniquement/dp/B0BR5FKTDL/ref=sr_1_143?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-143
Timetec 16 Go KIT(2x8 Go) Compatible pour Apple DDR3 1067 MHz/1066 MHz PC3-8500 RAM pour Mac Book (mi-2010 13''), Mac Book Pro (mi-2010 13''), iMac (Fin 2009 27 ''), Mac Mini (Mi-2010) RAM Mac;30,99 €;https://m.media-amazon.com/images/I/51IbIPGDkeL._AC_UL320_.jpg;https://www.amazon.fr/Timetec-PC3-8500-1066MHz-upgrade-MacBook/dp/B06ZYC9225/ref=sr_1_144?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-144
OFFTEK 16Go RAM Memory 260 Pin SoDimm - DDR4 - PC4-19200 (2400Mhz) - Non-ECC;43,20 €;https://m.media-amazon.com/images/I/61PiAOQG2NL._AC_UL320_.jpg;https://www.amazon.fr/OFFTEK-16Go-RAM-Memory-SoDimm/dp/B01KG2DQ0M/ref=sr_1_145?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-145
Hynix 16 Go (1 x 16 Go) DDR4 Sodimm 2666MHz 260 broches PC4-21300 hma82gs6cjr8n-vk;69,90 €;https://m.media-amazon.com/images/I/61LMoRIr1vS._AC_UL320_.jpg;https://www.amazon.fr/Hynix-2666MHz-Broches-PC4-21300-hma82gs6cjr8n-vk/dp/B07KJFS55P/ref=sr_1_146?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-146
Patriot Memory Série Signature SODIMM Module de mémoire DDR4 2400 MHz PC4-19200 16Go (1x16Go) C17 - PSD416G240081S;43,99 €;https://m.media-amazon.com/images/I/61fxYEp18xL._AC_UL320_.jpg;https://www.amazon.fr/Patriot-Memory-Signature-m%C3%A9moire-PC4-19200/dp/B08BWJVLG5/ref=sr_1_147?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-147
Timetec 32 Go KIT (4x8 Go)Compatible pour Apple Late 2015 iMac (27'' avec écran Retina 5K) DDR3L 1867MHz/1866MHz PC3L-14900 2Rx8 CL13 1.35V 204 Pin SODIMM Memory Module MAC RAM Upgrade pour iMac 17,1;59,99 €;https://m.media-amazon.com/images/I/81CxOyycLpL._AC_UL320_.jpg;https://www.amazon.fr/Timetec-PC3-14900-1866MHz-display-27-inch/dp/B07433WQYS/ref=sr_1_148?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-148
Patriot Memory Viper 3 Black Mamba DDR3 1600 8GB (2x4Go) C9 Kit de Mémoire Haute Performance XMP 1.3 Noir PV38G160C9K;22,99 €;https://m.media-amazon.com/images/I/611LkdyFy7L._AC_UL320_.jpg;https://www.amazon.fr/Patriot-Memory-PV38G160C9K/dp/B008LTJJM2/ref=sr_1_149?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-149
Kuesuny 8Go (2x4Go) DDR3L-1600 SODIMM PC3L 12800S DDR3L 1600MHz 4GB PC3 12800S 204-Pin CL11 1.35V d'ordinateur Portable Mémoire RAM;17,99 €;https://m.media-amazon.com/images/I/71S6VxGXDGL._AC_UL320_.jpg;https://www.amazon.fr/Kuesuny-DDR3L-1600-1600MHz-dordinateur-Portable/dp/B08L66R2W4/ref=sr_1_150?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-150
Hynix HMT41GS6BFR8A-PB Module de mémoire 8 Go DDR3L 1600MHz - Modules de mémoire (8 Go, 1 x 8 Go, DDR3L, 1600 MHz, 204-pin So-DIMM);31,00 €;https://m.media-amazon.com/images/I/51evNq8EEKL._AC_UL320_.jpg;https://www.amazon.fr/Hynix-HMT41GS6BFR8A-PB-1600MHz-module-m%C3%A9moire/dp/B00ILWIAEW/ref=sr_1_151?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-151
Patriot Memory Viper Blackout Series RAM DDR4 8Go (2 x 4Go) 3200MHz Kit de Mémoire Haute Performance;31,99 €;https://m.media-amazon.com/images/I/71wt6+iibAL._AC_UL320_.jpg;https://www.amazon.fr/Patriot-Blackout-3200MHz-Performance-Memory/dp/B07WDN5VNR/ref=sr_1_152?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=INXW8WWGX0NU&keywords=ram&qid=1697278711&sprefix=ram%2Caps%2C131&sr=8-152
8 Go DDR3L 1600 MHz PC3-12800 PC3L 12800S Non Buffered Non-ECC 1,35 V CL11 2Rx8 Dual Rank 204 broches SODIMM Ordinateur portable Ordinateur portable Module mémoire mise à niveau 8 Go;14,49 €;https://m.media-amazon.com/images/I/71D154Q7WWL._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxODg1NTY0MjI4MjkyNjUxOjE2OTcyNzg3MTE6c3BfYnRmOjIwMDgxNzUwNzYwMTk4OjowOjo&url=%2FPC3-12800-Unbuffered-Non-ECC-broches-Notebook%2Fdp%2FB09TW2HKKG%2Fref%3Dsr_1_153_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278711%26sprefix%3Dram%252Caps%252C131%26sr%3D8-153-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
AMANSON Boitier pc- Boitier ATX Mid Tower en Verre trempé Boitier d'ordinateur de Jeu (sans Ventilateur ARGB) Noir H03;89,90 €;https://m.media-amazon.com/images/I/81nvxIhrYKL._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxODg1NTY0MjI4MjkyNjUxOjE2OTcyNzg3MTE6c3BfYnRmOjMwMDA0NzM5MjcyNTYzMjo6MDo6&url=%2FAMANSON-Boitier-tremp%25C3%25A9-dordinateur-Ventilateur%2Fdp%2FB0CCWTMJVG%2Fref%3Dsr_1_154_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278711%26sprefix%3Dram%252Caps%252C131%26sr%3D8-154-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Kuesuny 8Go Kit (2 x 4Go) DDR3 1333MHz Sodimm RAM PC3-10600 1,5 V CL9 204 Pin 2RX8 Dual Rank Non-ECC Unbuffered Memory RAM;17,99 €;https://m.media-amazon.com/images/I/71RzrQDeItL._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxODg1NTY0MjI4MjkyNjUxOjE2OTcyNzg3MTE6c3BfYnRmOjMwMDA3MTA0NTAwNjAzMjo6MDo6&url=%2FKuesuny-Sodimm-broches-Non-ECC-Unbuffered%2Fdp%2FB08RZ1442J%2Fref%3Dsr_1_155_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278711%26sprefix%3Dram%252Caps%252C131%26sr%3D8-155-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
【DDR4 RAM】 Gigastone RAM de Bureau RAM 16Go (2x8Go) DDR4 16Go DDR4-2666MHz PC4-21300 Unbuffered Non-ECC 1.2V CL19 288-Pin/Broches UDIMM Mémoire RAM (Ordinateur de Bureau Uniquement);45,99 €;https://m.media-amazon.com/images/I/6119OwAZ28L._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToxODg1NTY0MjI4MjkyNjUxOjE2OTcyNzg3MTE6c3BfYnRmOjMwMDAzMTI3MTk1MDIzMjo6MDo6&url=%2FGigastone-PC4-21300-Unbuffered-Ordinateur-Lordinateur%2Fdp%2FB08KGGPTYH%2Fref%3Dsr_1_156_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278711%26sprefix%3Dram%252Caps%252C131%26sr%3D8-156-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Crucial Pro RAM 64 Go Kit (2x32Go) DDR5 5600MHz (ou 5200MHz ou 4800MHz) Mémoire de Bureau CP2K32G56C46U5;178,99 €;https://m.media-amazon.com/images/I/410S5IEyMpL._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo0Mjg3NTM3NjkyNTc5NjUxOjE2OTcyNzg3MTY6c3BfYXRmX25leHQ6MzAwMDY1NzM2NDg5NDMyOjowOjo&url=%2FCrucial-5600MHz-5200MHz-4800MHz-CP2K32G56C46U5%2Fdp%2FB0C79H54TQ%2Fref%3Dsr_1_145_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278716%26sprefix%3Dram%252Caps%252C131%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Lexar UDIMM RAM DDR4 16Go, 3200 MHz Mémoire RAM, DRAM 288-Pin U-DIMM PC Mémoire RAM, Mémoire RAM, Memoire Haute Performance, Module RAM PC (LD4AU016G-B3200ASST);33,99 €;https://m.media-amazon.com/images/I/61n-gmo9AuL._AC_UL320_.jpg;https://www.amazon.fr/sspa/click?ie=UTF8&spc=MTo0Mjg3NTM3NjkyNTc5NjUxOjE2OTcyNzg3MTY6c3BfYXRmX25leHQ6MzAwMDMzODE0ODUwOTMyOjowOjo&url=%2FLexar-M%25C3%25A9moire-288-Pin-Performance-LD4AU016G-B3200ASST%2Fdp%2FB0C7Z279CP%2Fref%3Dsr_1_146_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DINXW8WWGX0NU%26keywords%3Dram%26qid%3D1697278716%26sprefix%3Dram%252Caps%252C131%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
